,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
11084,6097152702,California,Sonoma County,1,5242,1908,0,316.0,6.03,0,0,0,0,0,0,7.9,82500.0,1,1,1,1,1,0,0,0,1301.0,2705.0,1301.0,460.0,819.0,460.0,2705.0,51.6,819.0,15.62,638.0,12.17,286.0,5.46,2100.0,40.06,61.0,1.16,81.0,1.54,6.0,0.11,66.0,1.26,391.0,7.46,744.0,14.2,38.0,1.99,73.0,3.81,1301.0,24.81,460.0,8.77,295.0,5.64,94.0,1.8,959.0,18.3,35.0,0.67,43.0,0.82,6.0,0.11,36.0,0.69,222.0,4.23,422.0,8.06,17.0,0.9,31.0,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.0,1293.0,583.0,4147.0,82.0,203.0,13.0,110.0,687.0,1234.0,73.0,148.0
11085,6097152801,California,Sonoma County,1,5547,1971,0,30.0,0.54,0,0,0,0,0,0,11.4,113091.0,0,1,0,1,0,0,0,0,195.0,2955.0,195.0,61.0,799.0,61.0,2955.0,53.28,799.0,14.4,673.0,12.13,240.0,4.32,2255.0,40.65,41.0,0.74,161.0,2.9,24.0,0.44,40.0,0.72,435.0,7.84,641.0,11.56,44.0,2.21,69.0,3.51,195.0,3.51,61.0,1.1,46.0,0.83,20.0,0.37,144.0,2.59,2.0,0.04,9.0,0.16,0.0,0.0,2.0,0.04,37.0,0.67,52.0,0.93,2.0,0.09,4.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.0,1269.0,431.0,4205.0,99.0,295.0,32.0,79.0,837.0,1166.0,49.0,108.0
11086,6097152802,California,Sonoma County,1,6807,2745,0,96.0,1.41,0,0,0,0,0,1,15.9,54238.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3037.0,1674.0,676.0,4080.0,282.0,350.0,71.0,176.0,1848.0,2945.0,465.0,320.0
11087,6097152903,California,Sonoma County,1,5114,1520,0,18.0,0.35,0,0,0,0,0,1,20.4,56920.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.0,1546.0,368.0,2446.0,227.0,397.0,33.0,97.0,1914.0,2696.0,187.0,316.0
11088,6097152904,California,Sonoma County,1,5095,1890,0,8.0,0.16,0,0,0,0,0,0,8.0,96974.0,0,1,0,1,0,0,0,0,,1696.0,,,203.0,,1696.0,33.28,203.0,3.99,406.0,7.97,172.0,3.37,1370.0,26.88,26.0,0.51,70.0,1.37,3.0,0.05,28.0,0.54,199.0,3.92,361.0,7.09,9.0,0.47,32.0,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.0,1230.0,498.0,3851.0,108.0,282.0,7.0,72.0,775.0,1233.0,20.0,106.0
11089,6097152905,California,Sonoma County,1,4037,1539,0,0.0,0.0,0,0,0,0,0,0,7.9,95851.0,0,1,0,1,0,0,0,0,25.0,1740.0,25.0,8.0,501.0,8.0,1740.0,43.09,501.0,12.4,417.0,10.34,124.0,3.07,1291.0,31.97,46.0,1.13,110.0,2.72,4.0,0.1,31.0,0.77,258.0,6.4,395.0,9.79,8.0,0.5,19.0,1.23,25.0,0.62,8.0,0.2,5.0,0.13,1.0,0.04,14.0,0.36,0.0,0.01,1.0,0.02,0.0,0.01,0.0,0.0,9.0,0.22,8.0,0.2,0.0,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.0,957.0,463.0,2798.0,129.0,243.0,27.0,76.0,764.0,1092.0,36.0,48.0
11090,6097152906,California,Sonoma County,0,5234,1918,0,15.0,0.29,0,0,0,0,0,0,5.5,102299.0,0,0,0,0,0,0,0,0,,,,,,,4994.0,95.41,735.0,14.05,1186.0,22.65,515.0,9.83,3780.0,72.21,128.0,2.44,298.0,5.69,5.0,0.1,76.0,1.45,707.0,13.51,983.0,18.78,12.0,0.63,50.0,2.58,3029.0,57.88,447.0,8.54,655.0,12.52,402.0,7.69,2383.0,45.52,51.0,0.97,129.0,2.46,3.0,0.07,39.0,0.74,425.0,8.11,557.0,10.63,7.0,0.34,31.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.0,1248.0,544.0,3965.0,133.0,320.0,5.0,79.0,732.0,1023.0,13.0,55.0
11091,6097153001,California,Sonoma County,1,6594,2426,0,13.0,0.2,0,1,0,0,0,1,21.8,52014.0,0,1,0,1,0,0,0,0,,693.0,,,277.0,,693.0,10.51,277.0,4.2,271.0,4.11,46.0,0.69,300.0,4.55,32.0,0.49,25.0,0.38,6.0,0.1,7.0,0.11,322.0,4.88,447.0,6.79,43.0,1.76,43.0,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.0,1745.0,564.0,3881.0,195.0,332.0,91.0,141.0,1954.0,2818.0,519.0,442.0
11092,6097153002,California,Sonoma County,1,6827,1997,0,251.0,3.68,0,0,0,0,0,0,11.9,77308.0,0,1,0,1,0,0,0,0,,3853.0,,,1218.0,,3853.0,56.43,1218.0,17.85,917.0,13.43,287.0,4.21,2542.0,37.23,111.0,1.62,106.0,1.55,20.0,0.29,127.0,1.87,947.0,13.87,1711.0,25.07,8.0,0.38,114.0,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.0,1827.0,506.0,4118.0,197.0,173.0,20.0,198.0,2121.0,3629.0,14.0,185.0
11093,6097153003,California,Sonoma County,1,5502,1946,0,23.0,0.42,0,0,0,0,0,1,13.7,61204.0,0,0,0,0,0,0,0,0,,223.0,,,77.0,,223.0,4.05,77.0,1.4,52.0,0.95,19.0,0.34,143.0,2.59,6.0,0.11,10.0,0.19,1.0,0.02,7.0,0.12,56.0,1.02,96.0,1.75,1.0,0.06,8.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.0,1433.0,422.0,3421.0,142.0,219.0,14.0,125.0,1581.0,2318.0,57.0,239.0
11094,6097153005,California,Sonoma County,0,6669,2409,0,47.0,0.7,0,0,0,0,0,0,11.1,110962.0,0,0,0,0,0,0,0,0,,,,,,,6206.0,93.06,1271.0,19.06,1385.0,20.77,891.0,13.36,4728.0,70.89,86.0,1.29,300.0,4.49,7.0,0.1,101.0,1.52,985.0,14.76,1495.0,22.42,61.0,2.53,87.0,3.6,3659.0,54.87,900.0,13.5,827.0,12.4,505.0,7.57,2933.0,43.98,40.0,0.61,129.0,1.94,5.0,0.08,54.0,0.81,498.0,7.46,858.0,12.87,23.0,0.95,50.0,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.0,1519.0,941.0,5011.0,98.0,344.0,14.0,116.0,1086.0,1631.0,70.0,96.0
11095,6097153006,California,Sonoma County,1,7286,2799,0,32.0,0.44,0,1,0,0,0,1,9.6,71268.0,0,1,0,1,0,0,0,0,2.0,2985.0,2.0,1.0,846.0,1.0,2985.0,40.97,846.0,11.61,625.0,8.58,487.0,6.68,2199.0,30.18,37.0,0.51,123.0,1.69,2.0,0.03,71.0,0.97,553.0,7.59,770.0,10.56,34.0,1.22,115.0,4.11,2.0,0.02,1.0,0.01,0.0,0.0,0.0,0.01,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0,1664.0,1052.0,5145.0,134.0,339.0,18.0,121.0,1529.0,2116.0,133.0,284.0
11096,6097153102,California,Sonoma County,1,5742,1376,0,198.0,3.45,0,1,0,0,0,1,9.7,70545.0,0,1,0,1,0,0,0,0,,919.0,,,346.0,,919.0,16.0,346.0,6.03,268.0,4.67,56.0,0.97,503.0,8.76,12.0,0.21,15.0,0.26,2.0,0.03,29.0,0.5,358.0,6.24,580.0,10.11,27.0,1.96,25.0,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,1751.0,371.0,2690.0,124.0,278.0,15.0,200.0,2435.0,3814.0,83.0,140.0
11097,6097153103,California,Sonoma County,1,4716,1326,0,24.0,0.51,0,1,0,0,0,1,16.1,70938.0,0,1,0,1,0,0,0,0,,1760.0,,,466.0,,1760.0,37.31,466.0,9.87,512.0,10.86,118.0,2.5,931.0,19.75,28.0,0.58,67.0,1.42,7.0,0.16,61.0,1.29,666.0,14.12,942.0,19.97,15.0,1.13,124.0,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.0,1453.0,265.0,2339.0,103.0,240.0,17.0,129.0,1888.0,2791.0,100.0,345.0
11098,6097153104,California,Sonoma County,1,4046,1156,0,71.0,1.75,0,0,0,0,0,1,23.0,56146.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.0,1272.0,199.0,2024.0,81.0,121.0,1.0,86.0,1733.0,2638.0,89.0,288.0
11099,6097153200,California,Sonoma County,1,7522,2131,0,44.0,0.58,1,1,1,0,0,1,10.6,65612.0,1,1,1,1,1,0,0,0,1586.0,4985.0,1586.0,626.0,1896.0,626.0,4985.0,66.28,1896.0,25.21,1472.0,19.57,282.0,3.75,2586.0,34.38,97.0,1.29,320.0,4.25,9.0,0.12,129.0,1.72,1844.0,24.51,2683.0,35.67,40.0,1.88,140.0,6.55,1586.0,21.08,626.0,8.32,402.0,5.34,132.0,1.75,973.0,12.93,16.0,0.21,84.0,1.12,1.0,0.02,37.0,0.49,475.0,6.31,733.0,9.74,13.0,0.62,47.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479.0,2239.0,419.0,3932.0,219.0,661.0,16.0,172.0,2522.0,3702.0,88.0,258.0
11100,6097153300,California,Sonoma County,1,11010,3510,0,237.0,2.15,1,1,1,0,0,1,12.7,70114.0,1,1,1,1,1,0,0,0,3881.0,7087.0,3881.0,1237.0,2496.0,1237.0,7087.0,64.37,2496.0,22.67,1817.0,16.51,482.0,4.38,4195.0,38.1,304.0,2.76,574.0,5.21,26.0,0.24,144.0,1.3,1844.0,16.75,2504.0,22.74,25.0,0.72,160.0,4.57,3881.0,35.25,1237.0,11.23,934.0,8.48,318.0,2.89,2418.0,21.96,176.0,1.59,255.0,2.32,12.0,0.11,83.0,0.76,937.0,8.51,1282.0,11.64,10.0,0.28,90.0,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977.0,2915.0,706.0,6290.0,443.0,944.0,38.0,253.0,3042.0,4173.0,49.0,262.0
11101,6097153401,California,Sonoma County,1,6131,2630,0,26.0,0.42,0,0,0,0,0,0,9.3,96341.0,0,1,0,1,0,0,0,0,50.0,1097.0,50.0,7.0,218.0,7.0,1097.0,17.9,218.0,3.56,235.0,3.83,158.0,2.58,982.0,16.02,6.0,0.11,13.0,0.21,1.0,0.01,9.0,0.15,86.0,1.4,122.0,1.98,11.0,0.43,20.0,0.75,50.0,0.82,7.0,0.12,9.0,0.15,6.0,0.09,45.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0,0.07,4.0,0.07,0.0,0.0,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.0,1323.0,877.0,5428.0,70.0,85.0,10.0,41.0,497.0,758.0,74.0,115.0
11102,6097153403,California,Sonoma County,1,3840,1619,0,146.0,3.8,0,0,0,0,0,0,6.8,93063.0,1,1,1,1,1,0,0,0,1220.0,1829.0,1220.0,191.0,303.0,191.0,1829.0,47.63,303.0,7.89,297.0,7.73,267.0,6.94,1673.0,43.58,18.0,0.47,34.0,0.89,6.0,0.16,7.0,0.19,90.0,2.34,147.0,3.83,11.0,0.68,27.0,1.7,1220.0,31.78,191.0,4.97,204.0,5.3,173.0,4.51,1110.0,28.91,17.0,0.44,23.0,0.59,5.0,0.12,3.0,0.07,64.0,1.66,109.0,2.83,2.0,0.15,18.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,659.0,693.0,3456.0,32.0,70.0,11.0,30.0,241.0,342.0,31.0,57.0
11103,6097153404,California,Sonoma County,1,4011,1720,0,12.0,0.3,0,0,0,0,0,0,7.4,116591.0,1,1,1,1,1,0,0,0,1280.0,3639.0,1280.0,246.0,705.0,246.0,3639.0,90.73,705.0,17.59,697.0,17.39,667.0,16.63,3302.0,82.33,28.0,0.69,60.0,1.5,8.0,0.21,30.0,0.74,212.0,5.27,320.0,7.99,86.0,5.01,75.0,4.39,1280.0,31.92,246.0,6.13,254.0,6.32,200.0,4.98,1172.0,29.21,9.0,0.22,14.0,0.34,1.0,0.02,5.0,0.13,80.0,2.0,104.0,2.59,16.0,0.94,25.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0,784.0,709.0,3620.0,33.0,67.0,11.0,36.0,244.0,382.0,87.0,82.0
11104,6097153501,California,Sonoma County,1,4319,1789,0,17.0,0.39,0,0,0,0,0,0,4.7,101845.0,1,1,1,1,1,0,0,0,4278.0,4319.0,4278.0,490.0,495.0,490.0,4319.0,100.0,495.0,11.45,712.0,16.49,769.0,17.81,3871.0,89.63,35.0,0.81,81.0,1.88,3.0,0.07,24.0,0.56,305.0,7.06,471.0,10.91,15.0,0.85,59.0,3.32,4278.0,99.05,490.0,11.35,701.0,16.24,764.0,17.69,3838.0,88.87,35.0,0.8,81.0,1.87,3.0,0.07,22.0,0.52,299.0,6.93,455.0,10.53,15.0,0.85,59.0,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0,712.0,769.0,3871.0,35.0,81.0,3.0,24.0,305.0,471.0,15.0,64.0
11105,6097153502,California,Sonoma County,0,3684,1575,0,0.0,0.0,0,0,0,0,0,0,11.9,111389.0,0,0,0,0,0,0,0,0,,,,,,,3684.0,100.0,979.0,26.57,610.0,16.56,642.0,17.43,3292.0,89.36,25.0,0.68,63.0,1.71,3.0,0.08,18.0,0.49,283.0,7.68,379.0,10.29,30.0,1.89,84.0,5.36,3676.0,99.77,977.0,26.53,609.0,16.53,641.0,17.39,3285.0,89.17,25.0,0.68,63.0,1.7,3.0,0.08,18.0,0.49,282.0,7.66,378.0,10.27,30.0,1.88,84.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.0,610.0,642.0,3292.0,25.0,63.0,3.0,18.0,283.0,379.0,32.0,94.0
11106,6097153600,California,Sonoma County,0,5327,2219,0,108.0,2.03,0,0,0,0,0,0,10.2,101324.0,0,0,0,0,0,0,0,0,,,,,,,5294.0,99.39,1275.0,23.93,931.0,17.48,888.0,16.67,4672.0,87.71,22.0,0.41,79.0,1.48,7.0,0.13,49.0,0.92,466.0,8.74,750.0,14.07,16.0,0.74,109.0,4.93,4990.0,93.67,1211.0,22.74,860.0,16.14,842.0,15.81,4439.0,83.34,20.0,0.37,77.0,1.45,6.0,0.1,48.0,0.89,400.0,7.51,673.0,12.64,16.0,0.74,104.0,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.0,938.0,895.0,4701.0,22.0,79.0,7.0,49.0,469.0,757.0,19.0,116.0
11107,6097153703,California,Sonoma County,0,3490,1780,0,74.0,2.12,0,0,0,1,1,1,20.8,80287.0,0,0,0,0,0,0,0,1,,,,,,,3382.0,96.91,1254.0,35.92,384.0,10.99,528.0,15.12,3024.0,86.65,16.0,0.46,48.0,1.37,3.0,0.09,40.0,1.14,251.0,7.2,262.0,7.51,118.0,6.63,244.0,13.73,3043.0,87.19,1149.0,32.91,350.0,10.02,479.0,13.72,2720.0,77.93,14.0,0.4,41.0,1.17,2.0,0.06,34.0,0.96,232.0,6.66,234.0,6.71,107.0,6.01,218.0,12.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.0,398.0,543.0,3125.0,16.0,48.0,3.0,40.0,258.0,267.0,117.0,246.0
11108,6097153704,California,Sonoma County,0,3728,1855,0,42.0,1.13,0,0,0,0,0,0,10.8,82386.0,0,0,0,0,0,0,0,0,,,,,,,3027.0,81.21,719.0,19.28,442.0,11.85,416.0,11.15,2606.0,69.9,20.0,0.54,34.0,0.91,8.0,0.21,51.0,1.36,309.0,8.28,392.0,10.53,96.0,5.18,166.0,8.92,1979.0,53.09,485.0,13.01,276.0,7.41,257.0,6.88,1692.0,45.39,16.0,0.44,25.0,0.68,6.0,0.15,38.0,1.01,202.0,5.42,247.0,6.63,64.0,3.46,110.0,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.0,548.0,511.0,3215.0,30.0,36.0,11.0,53.0,383.0,476.0,124.0,200.0
11109,6097153705,California,Sonoma County,1,3536,1568,0,34.0,0.96,0,0,0,0,0,0,13.9,81739.0,1,1,1,1,1,0,0,0,1364.0,2673.0,1364.0,455.0,735.0,455.0,2673.0,75.58,735.0,20.77,450.0,12.74,399.0,11.29,2331.0,65.93,23.0,0.64,47.0,1.34,8.0,0.23,28.0,0.8,235.0,6.65,296.0,8.38,52.0,3.29,114.0,7.26,1364.0,38.57,455.0,12.86,233.0,6.6,193.0,5.45,1172.0,33.13,12.0,0.35,21.0,0.59,6.0,0.18,14.0,0.4,138.0,3.92,174.0,4.92,20.0,1.29,58.0,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.0,590.0,500.0,3102.0,30.0,55.0,9.0,42.0,298.0,399.0,73.0,181.0
11110,6097153706,California,Sonoma County,1,4092,1798,0,3.0,0.07,0,0,0,0,0,0,8.5,88012.0,1,1,1,1,1,0,0,0,4092.0,4092.0,4092.0,832.0,832.0,832.0,4092.0,100.0,832.0,20.34,651.0,15.91,675.0,16.5,3685.0,90.05,30.0,0.73,49.0,1.2,1.0,0.02,49.0,1.2,278.0,6.79,446.0,10.9,47.0,2.6,106.0,5.91,4092.0,99.99,832.0,20.33,651.0,15.91,675.0,16.49,3685.0,90.04,30.0,0.73,49.0,1.2,1.0,0.02,49.0,1.2,278.0,6.79,446.0,10.9,47.0,2.6,106.0,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.0,651.0,675.0,3685.0,30.0,49.0,1.0,49.0,278.0,446.0,59.0,122.0
11111,6097153801,California,Sonoma County,1,9648,2951,0,60.0,0.62,0,0,0,0,0,0,7.8,106450.0,1,1,1,1,1,0,0,0,1861.0,7731.0,1861.0,469.0,1320.0,469.0,7731.0,80.13,1320.0,13.68,2281.0,23.64,567.0,5.88,5665.0,58.72,53.0,0.55,317.0,3.29,7.0,0.08,174.0,1.8,1515.0,15.7,2396.0,24.84,23.0,0.8,122.0,4.13,1861.0,19.29,469.0,4.86,474.0,4.91,198.0,2.05,1452.0,15.05,5.0,0.06,64.0,0.66,2.0,0.02,23.0,0.24,315.0,3.26,504.0,5.23,5.0,0.16,31.0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.0,2914.0,693.0,6773.0,82.0,340.0,10.0,255.0,2188.0,3460.0,30.0,159.0
11112,6097153804,California,Sonoma County,1,3239,1098,0,0.0,0.0,0,0,0,0,0,0,1.5,117917.0,0,1,0,1,0,0,0,0,,902.0,,,48.0,,902.0,27.85,48.0,1.5,264.0,8.15,64.0,1.98,728.0,22.48,5.0,0.16,16.0,0.48,0.0,0.0,11.0,0.33,142.0,4.4,220.0,6.8,23.0,2.12,2.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,867.0,382.0,2527.0,22.0,103.0,8.0,38.0,541.0,872.0,55.0,10.0
11113,6097153806,California,Sonoma County,1,3288,1223,0,0.0,0.0,0,0,0,0,0,0,3.8,113500.0,0,1,0,1,0,0,0,0,,735.0,,,70.0,,735.0,22.37,70.0,2.13,189.0,5.75,119.0,3.61,628.0,19.11,6.0,0.19,19.0,0.58,5.0,0.15,6.0,0.19,71.0,2.14,128.0,3.89,27.0,2.24,9.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,814.0,511.0,2524.0,35.0,99.0,12.0,55.0,563.0,880.0,126.0,40.0
11114,6097153807,California,Sonoma County,0,3861,1337,0,19.0,0.49,0,0,0,0,0,0,2.0,129583.0,0,0,0,0,0,0,0,0,,,,,,,2819.0,73.01,213.0,5.53,742.0,19.21,356.0,9.22,2459.0,63.69,19.0,0.5,78.0,2.02,8.0,0.2,15.0,0.38,240.0,6.22,404.0,10.46,8.0,0.6,9.0,0.64,927.0,24.02,53.0,1.38,217.0,5.61,145.0,3.76,837.0,21.67,3.0,0.09,18.0,0.47,3.0,0.08,5.0,0.12,61.0,1.59,94.0,2.45,4.0,0.33,3.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,1051.0,468.0,3333.0,23.0,106.0,9.0,30.0,360.0,617.0,13.0,12.0
11115,6097153808,California,Sonoma County,1,4251,1557,0,4.0,0.09,0,0,0,0,0,0,8.0,87333.0,0,0,0,0,0,0,0,0,,218.0,,,44.0,,218.0,5.13,44.0,1.04,35.0,0.83,69.0,1.63,165.0,3.88,3.0,0.07,2.0,0.04,0.0,0.0,4.0,0.09,45.0,1.05,64.0,1.49,9.0,0.56,10.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.0,1096.0,567.0,2944.0,39.0,56.0,3.0,97.0,1112.0,1843.0,100.0,143.0
11116,6097153809,California,Sonoma County,1,4336,1480,0,18.0,0.42,0,0,0,0,0,0,5.9,94778.0,0,1,0,1,0,0,0,0,82.0,2532.0,82.0,18.0,646.0,18.0,2532.0,58.4,646.0,14.9,627.0,14.47,396.0,9.13,1944.0,44.84,19.0,0.44,63.0,1.46,3.0,0.08,54.0,1.26,447.0,10.32,694.0,16.01,50.0,3.36,40.0,2.68,82.0,1.89,18.0,0.42,13.0,0.3,15.0,0.35,70.0,1.62,0.0,0.0,3.0,0.06,0.0,0.0,1.0,0.01,8.0,0.2,13.0,0.3,2.0,0.1,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.0,1144.0,595.0,3214.0,32.0,128.0,10.0,131.0,821.0,1248.0,58.0,70.0
11117,6097153901,California,Sonoma County,1,5421,2148,0,164.0,3.03,0,0,0,0,0,0,6.9,123438.0,1,1,1,1,1,0,0,0,2624.0,4305.0,2624.0,362.0,601.0,362.0,4305.0,79.41,601.0,11.09,936.0,17.27,789.0,14.56,3435.0,63.37,48.0,0.88,119.0,2.19,8.0,0.15,53.0,0.97,642.0,11.84,958.0,17.67,88.0,4.1,116.0,5.42,2624.0,48.4,362.0,6.68,558.0,10.3,461.0,8.5,2159.0,39.82,39.0,0.72,74.0,1.36,8.0,0.15,37.0,0.68,307.0,5.67,452.0,8.33,37.0,1.75,71.0,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,1230.0,928.0,4233.0,52.0,125.0,14.0,83.0,914.0,1401.0,115.0,145.0
11118,6097153902,California,Sonoma County,1,4147,1472,0,54.0,1.3,0,0,0,0,0,0,6.5,100000.0,0,0,0,0,0,0,0,0,3.0,296.0,3.0,1.0,58.0,1.0,296.0,7.13,58.0,1.4,46.0,1.1,40.0,0.95,233.0,5.63,0.0,0.01,2.0,0.05,0.0,0.0,6.0,0.14,54.0,1.3,107.0,2.58,0.0,0.03,12.0,0.84,3.0,0.06,1.0,0.02,0.0,0.01,0.0,0.0,3.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.0,1031.0,462.0,2532.0,19.0,31.0,2.0,142.0,1421.0,2065.0,43.0,152.0
